# Channel: Detail 5
# Lateral units: m
# Value units: m
5.1527e-008	2.6978e-010	-4.9188e-008
5.2067e-008	2.6978e-010	-4.9262e-008
5.2606e-008	2.6978e-010	-4.9544e-008
5.3146e-008	2.6978e-010	-4.9817e-008
5.3685e-008	2.6978e-010	-4.9856e-008
5.4225e-008	2.6978e-010	-4.9722e-008
5.4764e-008	2.6978e-010	-4.9702e-008
5.5304e-008	2.6978e-010	-4.9702e-008
5.5844e-008	2.6978e-010	-4.9616e-008
5.6383e-008	2.6978e-010	-4.9401e-008
5.6923e-008	2.6978e-010	-4.9235e-008
5.7462e-008	2.6978e-010	-4.9069e-008
5.8002e-008	2.6978e-010	-4.8842e-008
5.8541e-008	2.6978e-010	-4.8712e-008
5.9081e-008	2.6978e-010	-4.847e-008
5.962e-008	2.6978e-010	-4.8342e-008
6.016e-008	2.6978e-010	-4.837e-008
6.07e-008	2.6978e-010	-4.8503e-008
6.1239e-008	2.6978e-010	-4.8697e-008
6.1779e-008	2.6978e-010	-4.9016e-008
6.2318e-008	2.6978e-010	-4.9089e-008
6.2858e-008	2.6978e-010	-4.9016e-008
6.3397e-008	2.6978e-010	-4.9088e-008
6.3937e-008	2.6978e-010	-4.9247e-008
6.4476e-008	2.6978e-010	-4.9274e-008
6.5016e-008	2.6978e-010	-4.9481e-008
6.5556e-008	2.6978e-010	-4.9789e-008
6.6095e-008	2.6978e-010	-4.9689e-008
6.6635e-008	2.6978e-010	-4.9485e-008
6.7174e-008	2.6978e-010	-4.9469e-008
6.7714e-008	2.6978e-010	-4.9478e-008
6.8253e-008	2.6978e-010	-4.9514e-008
6.8793e-008	2.6978e-010	-4.9446e-008
6.9332e-008	2.6978e-010	-4.9336e-008
6.9872e-008	2.6978e-010	-4.9283e-008
7.0411e-008	2.6978e-010	-4.9239e-008
7.0951e-008	2.6978e-010	-4.9223e-008
7.1491e-008	2.6978e-010	-4.9322e-008
7.203e-008	2.6978e-010	-4.9458e-008
7.257e-008	2.6978e-010	-4.9537e-008
7.3109e-008	2.6978e-010	-4.9616e-008
7.3649e-008	2.6978e-010	-4.9756e-008
7.4188e-008	2.6978e-010	-5.0226e-008
7.4728e-008	2.6978e-010	-5.0552e-008
7.5267e-008	2.6978e-010	-5.082e-008
7.5807e-008	2.6978e-010	-5.0905e-008
7.6347e-008	2.6978e-010	-5.081e-008
7.6886e-008	2.6978e-010	-5.0765e-008
7.7426e-008	2.6978e-010	-5.0835e-008
7.7965e-008	2.6978e-010	-5.0879e-008
7.8505e-008	2.6978e-010	-5.083e-008
7.9044e-008	2.6978e-010	-5.0764e-008
7.9584e-008	2.6978e-010	-5.0761e-008
8.0123e-008	2.6978e-010	-5.0845e-008
8.0663e-008	2.6978e-010	-5.09e-008
8.1203e-008	2.6978e-010	-5.1057e-008
8.1742e-008	2.6978e-010	-5.1358e-008
8.2282e-008	2.6978e-010	-5.1601e-008
8.2821e-008	2.6978e-010	-5.1849e-008
8.3361e-008	2.6978e-010	-5.2014e-008
8.39e-008	2.6978e-010	-5.1805e-008
8.444e-008	2.6978e-010	-5.1562e-008
8.4979e-008	2.6978e-010	-5.1287e-008
8.5519e-008	2.6978e-010	-5.1089e-008
8.6058e-008	2.6978e-010	-5.0939e-008
8.6598e-008	2.6978e-010	-5.0681e-008
8.7138e-008	2.6978e-010	-5.0523e-008
8.7677e-008	2.6978e-010	-5.0458e-008
8.8217e-008	2.6978e-010	-5.0502e-008
8.8756e-008	2.6978e-010	-5.0643e-008
8.9296e-008	2.6978e-010	-5.0633e-008
8.9835e-008	2.6978e-010	-5.0584e-008
9.0375e-008	2.6978e-010	-5.0449e-008
9.0914e-008	2.6978e-010	-5.0292e-008
9.1454e-008	2.6978e-010	-5.0005e-008
9.1994e-008	2.6978e-010	-4.9771e-008
9.2533e-008	2.6978e-010	-4.957e-008
9.3073e-008	2.6978e-010	-4.9349e-008
9.3612e-008	2.6978e-010	-4.9094e-008
9.4152e-008	2.6978e-010	-4.8928e-008
9.4691e-008	2.6978e-010	-4.8868e-008
9.5231e-008	2.6978e-010	-4.8799e-008
9.577e-008	2.6978e-010	-4.8643e-008
9.631e-008	2.6978e-010	-4.8625e-008
9.685e-008	2.6978e-010	-4.8672e-008
9.7389e-008	2.6978e-010	-4.8673e-008
9.7929e-008	2.6978e-010	-4.8623e-008
9.8468e-008	2.6978e-010	-4.8598e-008
9.9008e-008	2.6978e-010	-4.8485e-008
9.9547e-008	2.6978e-010	-4.8321e-008
1.0009e-007	2.6978e-010	-4.8025e-008
1.0063e-007	2.6978e-010	-4.7642e-008
1.0117e-007	2.6978e-010	-4.7331e-008
1.0171e-007	2.6978e-010	-4.7249e-008
1.0225e-007	2.6978e-010	-4.7433e-008
1.0278e-007	2.6978e-010	-4.7389e-008
1.0332e-007	2.6978e-010	-4.7246e-008
1.0386e-007	2.6978e-010	-4.7248e-008
1.044e-007	2.6978e-010	-4.7242e-008
1.0494e-007	2.6978e-010	-4.7196e-008
1.0548e-007	2.6978e-010	-4.7315e-008
1.0602e-007	2.6978e-010	-4.7567e-008
1.0656e-007	2.6978e-010	-4.7958e-008
1.071e-007	2.6978e-010	-4.8472e-008
1.0764e-007	2.6978e-010	-4.8324e-008
1.0818e-007	2.6978e-010	-4.855e-008
1.0872e-007	2.6978e-010	-4.8455e-008
1.0926e-007	2.6978e-010	-4.8188e-008
1.098e-007	2.6978e-010	-4.801e-008
1.1034e-007	2.6978e-010	-4.7912e-008
1.1088e-007	2.6978e-010	-4.7795e-008
1.1142e-007	2.6978e-010	-4.7702e-008
1.1196e-007	2.6978e-010	-4.7698e-008
1.125e-007	2.6978e-010	-4.78e-008
1.1304e-007	2.6978e-010	-4.7823e-008
1.1358e-007	2.6978e-010	-4.7902e-008
1.1412e-007	2.6978e-010	-4.8119e-008
1.1465e-007	2.6978e-010	-4.8427e-008
1.1519e-007	2.6978e-010	-4.8328e-008
1.1573e-007	2.6978e-010	-4.8287e-008
1.1627e-007	2.6978e-010	-4.8128e-008
1.1681e-007	2.6978e-010	-4.7832e-008
1.1735e-007	2.6978e-010	-4.752e-008
1.1789e-007	2.6978e-010	-4.7284e-008
1.1843e-007	2.6978e-010	-4.7222e-008
1.1897e-007	2.6978e-010	-4.7199e-008
1.1951e-007	2.6978e-010	-4.7113e-008
1.2005e-007	2.6978e-010	-4.7097e-008
1.2059e-007	2.6978e-010	-4.6974e-008
1.2113e-007	2.6978e-010	-4.6845e-008
1.2167e-007	2.6978e-010	-4.6792e-008
1.2221e-007	2.6978e-010	-4.7057e-008
1.2275e-007	2.6978e-010	-4.739e-008
1.2329e-007	2.6978e-010	-4.7517e-008
1.2383e-007	2.6978e-010	-4.7761e-008
1.2437e-007	2.6978e-010	-4.8022e-008
1.2491e-007	2.6978e-010	-4.8004e-008
1.2545e-007	2.6978e-010	-4.7794e-008
1.2599e-007	2.6978e-010	-4.7859e-008
1.2652e-007	2.6978e-010	-4.8025e-008
1.2706e-007	2.6978e-010	-4.8046e-008
1.276e-007	2.6978e-010	-4.8e-008
1.2814e-007	2.6978e-010	-4.796e-008
1.2868e-007	2.6978e-010	-4.809e-008
1.2922e-007	2.6978e-010	-4.8429e-008
1.2976e-007	2.6978e-010	-4.8413e-008
1.303e-007	2.6978e-010	-4.8314e-008
1.3084e-007	2.6978e-010	-4.8465e-008
1.3138e-007	2.6978e-010	-4.832e-008
1.3192e-007	2.6978e-010	-4.8227e-008
1.3246e-007	2.6978e-010	-4.8304e-008
1.33e-007	2.6978e-010	-4.8414e-008
1.3354e-007	2.6978e-010	-4.8529e-008
1.3408e-007	2.6978e-010	-4.8568e-008
1.3462e-007	2.6978e-010	-4.8491e-008
1.3516e-007	2.6978e-010	-4.8669e-008
1.357e-007	2.6978e-010	-4.9029e-008
1.3624e-007	2.6978e-010	-4.9226e-008
1.3678e-007	2.6978e-010	-4.9211e-008
1.3732e-007	2.6978e-010	-4.8992e-008
1.3786e-007	2.6978e-010	-4.9176e-008
1.3839e-007	2.6978e-010	-4.9958e-008
1.3893e-007	2.6978e-010	-5.0304e-008
1.3947e-007	2.6978e-010	-5.0839e-008
1.4001e-007	2.6978e-010	-5.1214e-008
1.4055e-007	2.6978e-010	-5.1592e-008
1.4109e-007	2.6978e-010	-5.1995e-008
1.4163e-007	2.6978e-010	-5.172e-008
1.4217e-007	2.6978e-010	-5.1455e-008
1.4271e-007	2.6978e-010	-5.1229e-008
1.4325e-007	2.6978e-010	-5.0957e-008
1.4379e-007	2.6978e-010	-5.0705e-008
1.4433e-007	2.6978e-010	-5.055e-008
1.4487e-007	2.6978e-010	-5.0423e-008
1.4541e-007	2.6978e-010	-5.0377e-008
1.4595e-007	2.6978e-010	-5.0283e-008
1.4649e-007	2.6978e-010	-5.0278e-008
1.4703e-007	2.6978e-010	-5.0229e-008
1.4757e-007	2.6978e-010	-5.0223e-008
1.4811e-007	2.6978e-010	-5.0494e-008
1.4865e-007	2.6978e-010	-5.042e-008
1.4919e-007	2.6978e-010	-5.0392e-008
1.4973e-007	2.6978e-010	-5.0728e-008
1.5027e-007	2.6978e-010	-5.0933e-008
1.508e-007	2.6978e-010	-5.0997e-008
1.5134e-007	2.6978e-010	-5.0807e-008
1.5188e-007	2.6978e-010	-5.0567e-008
1.5242e-007	2.6978e-010	-5.0507e-008
1.5296e-007	2.6978e-010	-5.0504e-008
1.535e-007	2.6978e-010	-5.0375e-008
1.5404e-007	2.6978e-010	-5.0095e-008
1.5458e-007	2.6978e-010	-4.9844e-008
1.5512e-007	2.6978e-010	-4.9911e-008
1.5566e-007	2.6978e-010	-5.0034e-008
1.562e-007	2.6978e-010	-4.9924e-008
1.5674e-007	2.6978e-010	-5.006e-008
1.5728e-007	2.6978e-010	-5.056e-008
1.5782e-007	2.6978e-010	-5.0772e-008
1.5836e-007	2.6978e-010	-5.063e-008
1.589e-007	2.6978e-010	-5.0654e-008
1.5944e-007	2.6978e-010	-5.0707e-008
1.5998e-007	2.6978e-010	-5.0704e-008
1.6052e-007	2.6978e-010	-5.0492e-008
1.6106e-007	2.6978e-010	-5.0175e-008
1.616e-007	2.6978e-010	-4.9723e-008
1.6214e-007	2.6978e-010	-4.9341e-008
1.6267e-007	2.6978e-010	-4.8906e-008
1.6321e-007	2.6978e-010	-4.8456e-008
1.6375e-007	2.6978e-010	-4.7952e-008
1.6429e-007	2.6978e-010	-4.7876e-008
1.6483e-007	2.6978e-010	-4.7838e-008
1.6537e-007	2.6978e-010	-4.7707e-008
1.6591e-007	2.6978e-010	-4.7612e-008
1.6645e-007	2.6978e-010	-4.7795e-008
1.6699e-007	2.6978e-010	-4.809e-008
1.6753e-007	2.6978e-010	-4.8196e-008
1.6807e-007	2.6978e-010	-4.8089e-008
1.6861e-007	2.6978e-010	-4.8028e-008
1.6915e-007	2.6978e-010	-4.7978e-008
1.6969e-007	2.6978e-010	-4.7923e-008
1.7023e-007	2.6978e-010	-4.7967e-008
1.7077e-007	2.6978e-010	-4.7767e-008
1.7131e-007	2.6978e-010	-4.745e-008
1.7185e-007	2.6978e-010	-4.7496e-008
1.7239e-007	2.6978e-010	-4.7452e-008
1.7293e-007	2.6978e-010	-4.7419e-008
2.6978e-010	8.0933e-010	-4.9707e-008
8.0933e-010	8.0933e-010	-4.9713e-008
1.3489e-009	8.0933e-010	-4.9765e-008
1.8884e-009	8.0933e-010	-4.9891e-008
2.428e-009	8.0933e-010	-4.9888e-008
2.9675e-009	8.0933e-010	-4.9737e-008
3.5071e-009	8.0933e-010	-4.9515e-008
4.0466e-009	8.0933e-010	-4.94e-008
4.5862e-009	8.0933e-010	-4.9368e-008
5.1257e-009	8.0933e-010	-4.9208e-008
5.6653e-009	8.0933e-010	-4.8905e-008
6.2048e-009	8.0933e-010	-4.8796e-008
6.7444e-009	8.0933e-010	-4.914e-008
7.2839e-009	8.0933e-010	-4.9413e-008
7.8235e-009	8.0933e-010	-4.968e-008
8.363e-009	8.0933e-010	-4.9679e-008
8.9026e-009	8.0933e-010	-4.9654e-008
9.4422e-009	8.0933e-010	-4.956e-008
9.9817e-009	8.0933e-010	-4.944e-008
1.0521e-008	8.0933e-010	-4.9294e-008
1.1061e-008	8.0933e-010	-4.9162e-008
1.16e-008	8.0933e-010	-4.9006e-008
1.214e-008	8.0933e-010	-4.882e-008
1.2679e-008	8.0933e-010	-4.8591e-008
1.3219e-008	8.0933e-010	-4.8423e-008
1.3759e-008	8.0933e-010	-4.8599e-008
1.4298e-008	8.0933e-010	-4.8626e-008
1.4838e-008	8.0933e-010	-4.8619e-008
1.5377e-008	8.0933e-010	-4.8402e-008
1.5917e-008	8.0933e-010	-4.8172e-008
1.6456e-008	8.0933e-010	-4.8063e-008
1.6996e-008	8.0933e-010	-4.8247e-008
1.7535e-008	8.0933e-010	-4.8591e-008
1.8075e-008	8.0933e-010	-4.8705e-008
1.8615e-008	8.0933e-010	-4.8594e-008
1.9154e-008	8.0933e-010	-4.8585e-008
1.9694e-008	8.0933e-010	-4.8833e-008
2.0233e-008	8.0933e-010	-4.9071e-008
2.0773e-008	8.0933e-010	-4.9269e-008
2.1312e-008	8.0933e-010	-4.9389e-008
2.1852e-008	8.0933e-010	-4.9619e-008
2.2391e-008	8.0933e-010	-4.9863e-008
2.2931e-008	8.0933e-010	-5.014e-008
2.347e-008	8.0933e-010	-5.0192e-008
2.401e-008	8.0933e-010	-5.0089e-008
2.455e-008	8.0933e-010	-4.9976e-008
2.5089e-008	8.0933e-010	-4.9812e-008
2.5629e-008	8.0933e-010	-4.9586e-008
2.6168e-008	8.0933e-010	-4.944e-008
2.6708e-008	8.0933e-010	-4.934e-008
2.7247e-008	8.0933e-010	-4.9086e-008
2.7787e-008	8.0933e-010	-4.8689e-008
2.8326e-008	8.0933e-010	-4.8255e-008
2.8866e-008	8.0933e-010	-4.8068e-008
2.9406e-008	8.0933e-010	-4.798e-008
2.9945e-008	8.0933e-010	-4.7899e-008
3.0485e-008	8.0933e-010	-4.7899e-008
3.1024e-008	8.0933e-010	-4.7917e-008
3.1564e-008	8.0933e-010	-4.7993e-008
3.2103e-008	8.0933e-010	-4.8181e-008
3.2643e-008	8.0933e-010	-4.8373e-008
3.3182e-008	8.0933e-010	-4.8749e-008
3.3722e-008	8.0933e-010	-4.8846e-008
3.4262e-008	8.0933e-010	-4.8904e-008
3.4801e-008	8.0933e-010	-4.9023e-008
3.5341e-008	8.0933e-010	-4.8999e-008
3.588e-008	8.0933e-010	-4.8869e-008
3.642e-008	8.0933e-010	-4.8696e-008
3.6959e-008	8.0933e-010	-4.8544e-008
3.7499e-008	8.0933e-010	-4.8329e-008
3.8038e-008	8.0933e-010	-4.8249e-008
3.8578e-008	8.0933e-010	-4.8173e-008
3.9117e-008	8.0933e-010	-4.8029e-008
3.9657e-008	8.0933e-010	-4.7918e-008
4.0197e-008	8.0933e-010	-4.8037e-008
4.0736e-008	8.0933e-010	-4.8311e-008
4.1276e-008	8.0933e-010	-4.8419e-008
4.1815e-008	8.0933e-010	-4.8456e-008
4.2355e-008	8.0933e-010	-4.8603e-008
4.2894e-008	8.0933e-010	-4.8749e-008
4.3434e-008	8.0933e-010	-4.8755e-008
4.3973e-008	8.0933e-010	-4.8763e-008
4.4513e-008	8.0933e-010	-4.8704e-008
4.5053e-008	8.0933e-010	-4.8717e-008
4.5592e-008	8.0933e-010	-4.8588e-008
4.6132e-008	8.0933e-010	-4.8685e-008
4.6671e-008	8.0933e-010	-4.8861e-008
4.7211e-008	8.0933e-010	-4.8798e-008
4.775e-008	8.0933e-010	-4.8691e-008
4.829e-008	8.0933e-010	-4.8669e-008
4.8829e-008	8.0933e-010	-4.863e-008
4.9369e-008	8.0933e-010	-4.8698e-008
4.9909e-008	8.0933e-010	-4.8783e-008
5.0448e-008	8.0933e-010	-4.8957e-008
5.0988e-008	8.0933e-010	-4.9205e-008
5.1527e-008	8.0933e-010	-4.9462e-008
5.2067e-008	8.0933e-010	-4.9459e-008
5.2606e-008	8.0933e-010	-4.9373e-008
5.3146e-008	8.0933e-010	-4.9407e-008
5.3685e-008	8.0933e-010	-4.9218e-008
5.4225e-008	8.0933e-010	-4.9052e-008
5.4764e-008	8.0933e-010	-4.8799e-008
5.5304e-008	8.0933e-010	-4.8569e-008
5.5844e-008	8.0933e-010	-4.8474e-008
5.6383e-008	8.0933e-010	-4.855e-008
5.6923e-008	8.0933e-010	-4.8386e-008
5.7462e-008	8.0933e-010	-4.8371e-008
5.8002e-008	8.0933e-010	-4.8548e-008
5.8541e-008	8.0933e-010	-4.8649e-008
5.9081e-008	8.0933e-010	-4.8586e-008
5.962e-008	8.0933e-010	-4.8459e-008
6.016e-008	8.0933e-010	-4.8524e-008
6.07e-008	8.0933e-010	-4.876e-008
6.1239e-008	8.0933e-010	-4.9125e-008
6.1779e-008	8.0933e-010	-4.9179e-008
6.2318e-008	8.0933e-010	-4.912e-008
6.2858e-008	8.0933e-010	-4.9007e-008
6.3397e-008	8.0933e-010	-4.9101e-008
6.3937e-008	8.0933e-010	-4.9266e-008
6.4476e-008	8.0933e-010	-4.9395e-008
6.5016e-008	8.0933e-010	-4.9442e-008
6.5556e-008	8.0933e-010	-4.944e-008
6.6095e-008	8.0933e-010	-4.9415e-008
6.6635e-008	8.0933e-010	-4.9487e-008
6.7174e-008	8.0933e-010	-4.9559e-008
6.7714e-008	8.0933e-010	-4.95e-008
6.8253e-008	8.0933e-010	-4.9379e-008
6.8793e-008	8.0933e-010	-4.9309e-008
6.9332e-008	8.0933e-010	-4.9261e-008
6.9872e-008	8.0933e-010	-4.9133e-008
7.0411e-008	8.0933e-010	-4.9255e-008
7.0951e-008	8.0933e-010	-4.9265e-008
7.1491e-008	8.0933e-010	-4.9342e-008
7.203e-008	8.0933e-010	-4.9421e-008
7.257e-008	8.0933e-010	-4.9674e-008
7.3109e-008	8.0933e-010	-4.9887e-008
7.3649e-008	8.0933e-010	-5.01e-008
7.4188e-008	8.0933e-010	-5.0371e-008
7.4728e-008	8.0933e-010	-5.0623e-008
7.5267e-008	8.0933e-010	-5.0603e-008
7.5807e-008	8.0933e-010	-5.0475e-008
7.6347e-008	8.0933e-010	-5.0537e-008
7.6886e-008	8.0933e-010	-5.0729e-008
7.7426e-008	8.0933e-010	-5.0794e-008
7.7965e-008	8.0933e-010	-5.085e-008
7.8505e-008	8.0933e-010	-5.0953e-008
7.9044e-008	8.0933e-010	-5.1049e-008
7.9584e-008	8.0933e-010	-5.1181e-008
8.0123e-008	8.0933e-010	-5.1224e-008
8.0663e-008	8.0933e-010	-5.1325e-008
8.1203e-008	8.0933e-010	-5.1517e-008
8.1742e-008	8.0933e-010	-5.1711e-008
8.2282e-008	8.0933e-010	-5.1812e-008
8.2821e-008	8.0933e-010	-5.1804e-008
8.3361e-008	8.0933e-010	-5.1683e-008
8.39e-008	8.0933e-010	-5.1533e-008
8.444e-008	8.0933e-010	-5.1316e-008
8.4979e-008	8.0933e-010	-5.097e-008
8.5519e-008	8.0933e-010	-5.074e-008
8.6058e-008	8.0933e-010	-5.0712e-008
8.6598e-008	8.0933e-010	-5.0623e-008
8.7138e-008	8.0933e-010	-5.06e-008
8.7677e-008	8.0933e-010	-5.0569e-008
8.8217e-008	8.0933e-010	-5.0668e-008
8.8756e-008	8.0933e-010	-5.0918e-008
8.9296e-008	8.0933e-010	-5.0831e-008
8.9835e-008	8.0933e-010	-5.0647e-008
9.0375e-008	8.0933e-010	-5.0435e-008
9.0914e-008	8.0933e-010	-5.0223e-008
9.1454e-008	8.0933e-010	-5.0028e-008
9.1994e-008	8.0933e-010	-4.9828e-008
9.2533e-008	8.0933e-010	-4.954e-008
9.3073e-008	8.0933e-010	-4.9316e-008
9.3612e-008	8.0933e-010	-4.907e-008
9.4152e-008	8.0933e-010	-4.8912e-008
9.4691e-008	8.0933e-010	-4.8885e-008
9.5231e-008	8.0933e-010	-4.885e-008
9.577e-008	8.0933e-010	-4.8848e-008
9.631e-008	8.0933e-010	-4.8738e-008
9.685e-008	8.0933e-010	-4.8605e-008
9.7389e-008	8.0933e-010	-4.8574e-008
9.7929e-008	8.0933e-010	-4.8665e-008
9.8468e-008	8.0933e-010	-4.8621e-008
9.9008e-008	8.0933e-010	-4.8398e-008
9.9547e-008	8.0933e-010	-4.8091e-008
1.0009e-007	8.0933e-010	-4.784e-008
1.0063e-007	8.0933e-010	-4.7905e-008
1.0117e-007	8.0933e-010	-4.795e-008
1.0171e-007	8.0933e-010	-4.7801e-008
1.0225e-007	8.0933e-010	-4.76e-008
1.0278e-007	8.0933e-010	-4.7496e-008
1.0332e-007	8.0933e-010	-4.7262e-008
1.0386e-007	8.0933e-010	-4.7114e-008
1.044e-007	8.0933e-010	-4.7071e-008
1.0494e-007	8.0933e-010	-4.7117e-008
1.0548e-007	8.0933e-010	-4.7182e-008
1.0602e-007	8.0933e-010	-4.7431e-008
1.0656e-007	8.0933e-010	-4.7786e-008
1.071e-007	8.0933e-010	-4.8315e-008
1.0764e-007	8.0933e-010	-4.8466e-008
1.0818e-007	8.0933e-010	-4.8333e-008
1.0872e-007	8.0933e-010	-4.8079e-008
1.0926e-007	8.0933e-010	-4.8007e-008
1.098e-007	8.0933e-010	-4.7918e-008
1.1034e-007	8.0933e-010	-4.7827e-008
1.1088e-007	8.0933e-010	-4.7668e-008
1.1142e-007	8.0933e-010	-4.7575e-008
1.1196e-007	8.0933e-010	-4.7479e-008
1.125e-007	8.0933e-010	-4.7461e-008
1.1304e-007	8.0933e-010	-4.7395e-008
1.1358e-007	8.0933e-010	-4.7441e-008
1.1412e-007	8.0933e-010	-4.761e-008
1.1465e-007	8.0933e-010	-4.783e-008
1.1519e-007	8.0933e-010	-4.7989e-008
1.1573e-007	8.0933e-010	-4.7991e-008
1.1627e-007	8.0933e-010	-4.798e-008
1.1681e-007	8.0933e-010	-4.7706e-008
1.1735e-007	8.0933e-010	-4.752e-008
1.1789e-007	8.0933e-010	-4.7427e-008
1.1843e-007	8.0933e-010	-4.7262e-008
1.1897e-007	8.0933e-010	-4.7244e-008
1.1951e-007	8.0933e-010	-4.715e-008
1.2005e-007	8.0933e-010	-4.7111e-008
1.2059e-007	8.0933e-010	-4.7096e-008
1.2113e-007	8.0933e-010	-4.7004e-008
1.2167e-007	8.0933e-010	-4.7081e-008
1.2221e-007	8.0933e-010	-4.7316e-008
1.2275e-007	8.0933e-010	-4.7724e-008
1.2329e-007	8.0933e-010	-4.79e-008
1.2383e-007	8.0933e-010	-4.7808e-008
1.2437e-007	8.0933e-010	-4.7696e-008
1.2491e-007	8.0933e-010	-4.7727e-008
1.2545e-007	8.0933e-010	-4.7915e-008
1.2599e-007	8.0933e-010	-4.8012e-008
1.2652e-007	8.0933e-010	-4.7935e-008
1.2706e-007	8.0933e-010	-4.7932e-008
1.276e-007	8.0933e-010	-4.8034e-008
1.2814e-007	8.0933e-010	-4.814e-008
1.2868e-007	8.0933e-010	-4.8374e-008
1.2922e-007	8.0933e-010	-4.8415e-008
1.2976e-007	8.0933e-010	-4.8354e-008
