8.857501584075443413e-01,8.500092494306783486e-01,8.879736506427196030e-01
8.748534750857597242e-01,8.519152612302318683e-01,8.831692696761382910e-01
8.611024543689984601e-01,8.497675485700125764e-01,8.759924292343956864e-01
8.441261828674841983e-01,8.440648271103738942e-01,8.671697332269007186e-01
8.235742968025284716e-01,8.355248776479543560e-01,8.571319132851494826e-01
7.996707542126799684e-01,8.248078181208092774e-01,8.461821002957853333e-01
7.730841659017093637e-01,8.124352473546601061e-01,8.348017295057967857e-01
7.387377170049493902e-01,7.959766573503100906e-01,8.214292278043301421e-01
7.090207813453930363e-01,7.812608871607090721e-01,8.111359185511792802e-01
6.790955449988215209e-01,7.658447213139589760e-01,8.019646617300199010e-01
6.495957300425347913e-01,7.498520122194176629e-01,7.940067402149910691e-01
6.209919306481754830e-01,7.333693479892320344e-01,7.871899462469658104e-01
5.935933569683722322e-01,7.164606049658684972e-01,7.813558823764009675e-01
5.675811785386196684e-01,6.991727930264627355e-01,7.763274853427529765e-01
5.383401557517627500e-01,6.779708112909540452e-01,7.711273443905771741e-01
5.156955988596056972e-01,6.599426081289799795e-01,7.673219148959616875e-01
4.946761847863938022e-01,6.415948411950442853e-01,7.638671900213090948e-01
4.753375239490628679e-01,6.229275728383580901e-01,7.606508557181774766e-01
4.577337723016056681e-01,6.039363004658645506e-01,7.575693690185916207e-01
4.419127176669639945e-01,5.846144110017557072e-01,7.545183888441067133e-01
4.253242366501135407e-01,5.609810495995030122e-01,7.507516498900511648e-01
4.135024574331472857e-01,5.409057477109847634e-01,7.474007329754308593e-01
4.034660033390539691e-01,5.204784765384002920e-01,7.437421522356708614e-01
3.951405880820763050e-01,4.996958532637775785e-01,7.396682021171571142e-01
3.884105330084243191e-01,4.785569113179280465e-01,7.350715764115726136e-01
3.831216808440274790e-01,4.570632358140719886e-01,7.298462679135325759e-01
3.790878928311076090e-01,4.352189761254493527e-01,7.238879869132313072e-01
3.756084691944239773e-01,4.085526763807209583e-01,7.156258509158754944e-01
3.735806215098284033e-01,3.859647438605753877e-01,7.076929760731057728e-01
3.721008970244382152e-01,3.630590973698237800e-01,6.986943461507372222e-01
3.709415155133732878e-01,3.398559148881812320e-01,6.885170337950512476e-01
3.698798032902536059e-01,3.163841010115336361e-01,6.770375543809057373e-01
3.686968223189526772e-01,2.926870985615009912e-01,6.641162529823690930e-01
3.668108554010798827e-01,2.640485772452564328e-01,6.464799165290824323e-01
3.645930889012500842e-01,2.401374702482382828e-01,6.297868015502610106e-01
3.615382901099835622e-01,2.163611142959400158e-01,6.110488067964092718e-01
3.573966329291556332e-01,1.929720819784246089e-01,5.900301125106313105e-01
3.518924860887379102e-01,1.703432047852495856e-01,5.665028491121665288e-01
3.447390157453637527e-01,1.489882058982640867e-01,5.403024592040653884e-01
3.356697856501531518e-01,1.295407425127182155e-01,5.114280721516895056e-01
3.220288227606932230e-01,1.096011411125840107e-01,4.736849472572687847e-01
3.084244445721010530e-01,9.625938534057773555e-02,4.404719488205054434e-01
2.931459309698524751e-01,8.585065688962070785e-02,4.067217808236583410e-01
2.767793961581558881e-01,7.800394103378821553e-02,3.734938284650467510e-01
2.600389518743995709e-01,7.229478104336220512e-02,3.417175669546984040e-01
2.436737255746627140e-01,6.841985515092269265e-02,3.121652405088837234e-01
2.283917709422867981e-01,6.628997924139617970e-02,2.854107441106849552e-01
2.123741104854100503e-01,6.608502466175844581e-02,2.576516509356954199e-01
2.015613376412984104e-01,6.798327102620024820e-02,2.385297422869539496e-01
1.919944918460626815e-01,7.318283064927330606e-02,2.224338524343362211e-01
1.904957840172203654e-01,7.531127841678764145e-02,2.146562337112264962e-01
2.029036533355824679e-01,6.943524858045896364e-02,2.183316788509603312e-01
2.162527983864788172e-01,6.761633027051638933e-02,2.232456867229443143e-01
2.362749583577424817e-01,6.774359820987801983e-02,2.320236080592660843e-01
2.558213554748177132e-01,6.953231029187983969e-02,2.411219049159420424e-01
2.774715080914280096e-01,7.258296989925477893e-02,2.512349399594276944e-01
3.007727681291869071e-01,7.661782433616476373e-02,2.617929409781967198e-01
3.252788886040126060e-01,8.142839007654609218e-02,2.722677288465618628e-01
3.506067824603247840e-01,8.687555176033529003e-02,2.821877054018238629e-01
3.764103053221461992e-01,9.294519809377790875e-02,2.911602415731391891e-01
4.075912039268870801e-01,1.011794558641963271e-01,3.002351950772860212e-01
4.334355841041439006e-01,1.090642347484701014e-01,3.061376792828914839e-01
4.588728894730829677e-01,1.181457113770688627e-01,3.104363697903880781e-01
4.836662861884795661e-01,1.286467902201388902e-01,3.131718856599126632e-01
5.076068118105369065e-01,1.407119265491312832e-01,3.145320012008256949e-01
5.305442048985644643e-01,1.543618363388677694e-01,3.148129978918712824e-01
5.566322903496934149e-01,1.726967715818211735e-01,3.142304319510142441e-01
5.771555081299204470e-01,1.894060148976042246e-01,3.133970433357208263e-01
5.965991810912236737e-01,2.072129560820260008e-01,3.125852303112123254e-01
6.150072323639137473e-01,2.259440204398182606e-01,3.120568068576574094e-01
6.324253485421027499e-01,2.454559877554867708e-01,3.120276597462445234e-01
6.488923016945824518e-01,2.656375533620907725e-01,3.126794181957018859e-01
6.644363246987884386e-01,2.864048361425617917e-01,3.141722340360697530e-01
6.818945715094452131e-01,3.120113328055068580e-01,3.172838048924495058e-01
6.954560834689111903e-01,3.338662216323286525e-01,3.211488430698579144e-01
7.081205956842048233e-01,3.561498552338029921e-01,3.263286188564446522e-01
7.198852149054985050e-01,3.788284883933731306e-01,3.329755520024539894e-01
7.307482075484517114e-01,4.018685268846809988e-01,3.412449533046817973e-01
7.407130161950609137e-01,4.252339389526239022e-01,3.512913089080260676e-01
7.497942054717047222e-01,4.488833348154880887e-01,3.632633755836027767e-01
