0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000152e-06
0.000000000000000000e+00,1.204009999999999941e-01,3.026750000000000274e-01
0.000000000000000000e+00,2.165829999999999977e-01,5.245739999999999847e-01
5.524699999999999750e-02,3.450250000000000261e-01,6.594999999999999751e-01
1.280469999999999942e-01,4.925880000000000258e-01,7.202880000000000393e-01
1.889550000000000118e-01,6.413090000000000179e-01,7.920920000000000183e-01
3.276729999999999920e-01,7.849350000000000493e-01,8.734340000000000437e-01
6.082400000000000029e-01,8.921639999999999571e-01,9.355470000000000175e-01
8.813710000000000155e-01,9.121780000000000443e-01,8.180990000000000206e-01
9.514070000000000027e-01,8.356209999999999471e-01,4.492789999999999839e-01
9.044809999999999794e-01,6.904890000000000194e-01,0.000000000000000000e+00
8.540699999999999958e-01,5.108639999999999848e-01,0.000000000000000000e+00
7.770930000000000337e-01,3.301799999999999735e-01,8.819999999999999715e-04
6.728619999999999601e-01,1.390869999999999884e-01,2.694000000000000214e-03
5.088150000000000173e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.994169999999999887e-01,3.660000000000000059e-04,5.479999999999999845e-04
1.575199999999999864e-02,3.320000000000000034e-03,0.000000000000000000e+00
