9.255634230000000517e-01,8.255172980705882679e-01,7.711363078117646763e-01
9.332211830000000097e-01,8.155568504470588342e-01,7.531514321411764135e-01
9.383263563333332780e-01,8.089165520313725821e-01,7.411615150274509789e-01
9.455402989098039557e-01,7.986057405333333303e-01,7.231054172980392325e-01
9.509556129803922175e-01,7.868750333333333069e-01,7.047606828039215676e-01
9.545658223607843551e-01,7.790545618666666616e-01,6.925308598078431244e-01
9.595176584705882306e-01,7.669728545098039030e-01,6.741447150392156917e-01
9.616447383764705759e-01,7.580291825411764606e-01,6.617823791647058362e-01
9.648353582352940938e-01,7.446136745882352415e-01,6.432388753529412195e-01
9.675442976352941482e-01,7.308497161882352433e-01,6.246854782352940783e-01
9.682033989999999646e-01,7.208440999999999876e-01,6.122929913333333696e-01
9.691920510470588557e-01,7.058356757176470486e-01,5.937042609803920845e-01
9.698511524117646720e-01,6.958300595294116819e-01,5.813117740784313758e-01
9.688941583333333663e-01,6.794795634274509721e-01,5.628122911529411798e-01
9.677109263333333322e-01,6.629730124627450927e-01,5.443231858352941543e-01
9.669221049999999762e-01,6.519686451529411730e-01,5.319971156235294707e-01
9.638060564352940451e-01,6.341884145294117703e-01,5.137208491529412502e-01
9.615953930313725362e-01,6.222470874705882116e-01,5.015513500470588637e-01
9.582793979254902172e-01,6.043350968823529845e-01,4.832971013882353395e-01
9.548534056117646829e-01,5.916223450078431645e-01,4.713374634901961180e-01
9.494539895176471456e-01,5.723879118784315212e-01,4.534429769019610035e-01
9.440545734235293862e-01,5.531534787490196559e-01,4.355484903137255004e-01
9.392537715176471069e-01,5.395814885647058912e-01,4.239002049294117724e-01
9.318312965999999697e-01,5.190855232000000097e-01,4.064796085999999864e-01
9.268829799882353226e-01,5.054215462901960887e-01,3.948658777137254994e-01
9.182816725843137018e-01,4.841734721803921393e-01,3.777939250705882324e-01
9.089080266549020015e-01,4.624326371686276471e-01,3.609503941529413340e-01
9.026589293686274607e-01,4.479387471607843008e-01,3.497213735411764945e-01
8.921375427882353160e-01,4.253887370980392046e-01,3.332892727607843497e-01
8.846434386941176564e-01,4.100170978823529655e-01,3.225065492470588491e-01
8.734022825529411671e-01,3.869596390588235235e-01,3.063324639764706259e-01
8.653913329372548979e-01,3.711276720470588208e-01,2.957689564156862905e-01
8.523781350078430963e-01,3.464919464941176308e-01,2.803464686980391973e-01
8.393649370784314057e-01,3.218562209411764408e-01,2.649239809803921597e-01
8.301865219490196512e-01,3.047327635529411549e-01,2.548914280666666476e-01
8.155083866078431942e-01,2.777809871764705951e-01,2.402935656666666531e-01
8.057229630470588155e-01,2.598131362588235183e-01,2.305616574000000085e-01
7.905615319411765096e-01,2.313969990588235215e-01,2.162420382941176444e-01
7.743368501529411807e-01,1.997592680470588189e-01,2.025345544352941118e-01
7.635203956274509984e-01,1.786674473725490264e-01,1.933962318627450994e-01
7.468380122117647124e-01,1.400210194823529319e-01,1.799960969568627500e-01
7.350766252941176582e-01,1.044596310588235127e-01,1.714923012549019465e-01
7.174345449176470213e-01,5.111754842352939088e-02,1.587366077019607691e-01
7.056731579999999671e-01,1.555615999999999943e-02,1.502328119999999934e-01
